"Date","ConurbanoCases","ConurbanoDeaths","ConurbanoRecoveries","ConurbanoICUActive","ConurbanoICUCases","ConurbanoTotalTests","ConurbanoPositiveTests","AlmiranteBrownCases","AlmiranteBrownDeaths","AlmiranteBrownRecoveries","AlmiranteBrownICUActive","AlmiranteBrownICUCases","AlmiranteBrownTotalTests","AlmiranteBrownPositiveTests","AvellanedaCases","AvellanedaDeaths","AvellanedaRecoveries","AvellanedaICUActive","AvellanedaICUCases","AvellanedaTotalTests","AvellanedaPositiveTests","BerazateguiCases","BerazateguiDeaths","BerazateguiRecoveries","BerazateguiICUActive","BerazateguiICUCases","BerazateguiTotalTests","BerazateguiPositiveTests","BerissoCases","BerissoDeaths","BerissoRecoveries","BerissoICUActive","BerissoICUCases","BerissoTotalTests","BerissoPositiveTests","BrandsenCases","BrandsenDeaths","BrandsenRecoveries","BrandsenICUActive","BrandsenICUCases","BrandsenTotalTests","BrandsenPositiveTests","CampanaCases","CampanaDeaths","CampanaRecoveries","CampanaICUActive","CampanaICUCases","CampanaTotalTests","CampanaPositiveTests","CanuelasCases","CanuelasDeaths","CanuelasRecoveries","CanuelasICUActive","CanuelasICUCases","CanuelasTotalTests","CanuelasPositiveTests","EnsenadaCases","EnsenadaDeaths","EnsenadaRecoveries","EnsenadaICUActive","EnsenadaICUCases","EnsenadaTotalTests","EnsenadaPositiveTests","EscobarCases","EscobarDeaths","EscobarRecoveries","EscobarICUActive","EscobarICUCases","EscobarTotalTests","EscobarPositiveTests","EstebanEcheverriaCases","EstebanEcheverriaDeaths","EstebanEcheverriaRecoveries","EstebanEcheverriaICUActive","EstebanEcheverriaICUCases","EstebanEcheverriaTotalTests","EstebanEcheverriaPositiveTests","ExaltacionDeLaCruzCases","ExaltacionDeLaCruzDeaths","ExaltacionDeLaCruzRecoveries","ExaltacionDeLaCruzICUActive","ExaltacionDeLaCruzICUCases","ExaltacionDeLaCruzTotalTests","ExaltacionDeLaCruzPositiveTests","EzeizaCases","EzeizaDeaths","EzeizaRecoveries","EzeizaICUActive","EzeizaICUCases","EzeizaTotalTests","EzeizaPositiveTests","FlorencioVarelaCases","FlorencioVarelaDeaths","FlorencioVarelaRecoveries","FlorencioVarelaICUActive","FlorencioVarelaICUCases","FlorencioVarelaTotalTests","FlorencioVarelaPositiveTests","GeneralLasHerasCases","GeneralLasHerasDeaths","GeneralLasHerasRecoveries","GeneralLasHerasICUActive","GeneralLasHerasICUCases","GeneralLasHerasTotalTests","GeneralLasHerasPositiveTests","GeneralRodriguezCases","GeneralRodriguezDeaths","GeneralRodriguezRecoveries","GeneralRodriguezICUActive","GeneralRodriguezICUCases","GeneralRodriguezTotalTests","GeneralRodriguezPositiveTests","GeneralSanMartinCases","GeneralSanMartinDeaths","GeneralSanMartinRecoveries","GeneralSanMartinICUActive","GeneralSanMartinICUCases","GeneralSanMartinTotalTests","GeneralSanMartinPositiveTests","HurlinghamCases","HurlinghamDeaths","HurlinghamRecoveries","HurlinghamICUActive","HurlinghamICUCases","HurlinghamTotalTests","HurlinghamPositiveTests","ItuzaingoCases","ItuzaingoDeaths","ItuzaingoRecoveries","ItuzaingoICUActive","ItuzaingoICUCases","ItuzaingoTotalTests","ItuzaingoPositiveTests","JoseCPazCases","JoseCPazDeaths","JoseCPazRecoveries","JoseCPazICUActive","JoseCPazICUCases","JoseCPazTotalTests","JoseCPazPositiveTests","LaMatanzaCases","LaMatanzaDeaths","LaMatanzaRecoveries","LaMatanzaICUActive","LaMatanzaICUCases","LaMatanzaTotalTests","LaMatanzaPositiveTests","LanusCases","LanusDeaths","LanusRecoveries","LanusICUActive","LanusICUCases","LanusTotalTests","LanusPositiveTests","LaPlataCases","LaPlataDeaths","LaPlataRecoveries","LaPlataICUActive","LaPlataICUCases","LaPlataTotalTests","LaPlataPositiveTests","LomasDeZamoraCases","LomasDeZamoraDeaths","LomasDeZamoraRecoveries","LomasDeZamoraICUActive","LomasDeZamoraICUCases","LomasDeZamoraTotalTests","LomasDeZamoraPositiveTests","LujanCases","LujanDeaths","LujanRecoveries","LujanICUActive","LujanICUCases","LujanTotalTests","LujanPositiveTests","MarcosPazCases","MarcosPazDeaths","MarcosPazRecoveries","MarcosPazICUActive","MarcosPazICUCases","MarcosPazTotalTests","MarcosPazPositiveTests","MalvinasArgentinasCases","MalvinasArgentinasDeaths","MalvinasArgentinasRecoveries","MalvinasArgentinasICUActive","MalvinasArgentinasICUCases","MalvinasArgentinasTotalTests","MalvinasArgentinasPositiveTests","MorenoCases","MorenoDeaths","MorenoRecoveries","MorenoICUActive","MorenoICUCases","MorenoTotalTests","MorenoPositiveTests","MerloCases","MerloDeaths","MerloRecoveries","MerloICUActive","MerloICUCases","MerloTotalTests","MerloPositiveTests","MoronCases","MoronDeaths","MoronRecoveries","MoronICUActive","MoronICUCases","MoronTotalTests","MoronPositiveTests","PilarCases","PilarDeaths","PilarRecoveries","PilarICUActive","PilarICUCases","PilarTotalTests","PilarPositiveTests","PresidentePeronCases","PresidentePeronDeaths","PresidentePeronRecoveries","PresidentePeronICUActive","PresidentePeronICUCases","PresidentePeronTotalTests","PresidentePeronPositiveTests","QuilmesCases","QuilmesDeaths","QuilmesRecoveries","QuilmesICUActive","QuilmesICUCases","QuilmesTotalTests","QuilmesPositiveTests","SanFernandoCases","SanFernandoDeaths","SanFernandoRecoveries","SanFernandoICUActive","SanFernandoICUCases","SanFernandoTotalTests","SanFernandoPositiveTests","SanIsidroCases","SanIsidroDeaths","SanIsidroRecoveries","SanIsidroICUActive","SanIsidroICUCases","SanIsidroTotalTests","SanIsidroPositiveTests","SanMiguelCases","SanMiguelDeaths","SanMiguelRecoveries","SanMiguelICUActive","SanMiguelICUCases","SanMiguelTotalTests","SanMiguelPositiveTests","SanVicenteCases","SanVicenteDeaths","SanVicenteRecoveries","SanVicenteICUActive","SanVicenteICUCases","SanVicenteTotalTests","SanVicentePositiveTests","TigreCases","TigreDeaths","TigreRecoveries","TigreICUActive","TigreICUCases","TigreTotalTests","TigrePositiveTests","TresDeFebreroCases","TresDeFebreroDeaths","TresDeFebreroRecoveries","TresDeFebreroICUActive","TresDeFebreroICUCases","TresDeFebreroTotalTests","TresDeFebreroPositiveTests","VicenteLopezCases","VicenteLopezDeaths","VicenteLopezRecoveries","VicenteLopezICUActive","VicenteLopezICUCases","VicenteLopezTotalTests","VicenteLopezPositiveTests","ZarateCases","ZarateDeaths","ZarateRecoveries","ZarateICUActive","ZarateICUCases","ZarateTotalTests","ZaratePositiveTests"
"2021-01-26","586130","18726","24165","1014","586130","658993","248673","28113","1089","1034","49","241","5924","2579","21004","769","1024","33","262","13810","4336","15784","531","658","15","170","2162","514","3932","145","76","8","76","136","28","894","15","36","0","5","9","0","5565","126","190","16","87","248","163","2504","63","93","0","11","12237","4423","2773","58","56","8","26","1678","389","11559","404","504","16","98","18255","7336","18338","534","568","13","109","22494","8702","1275","27","65","4","13","72","23","9182","230","471","10","58","7996","4177","17751","558","667","29","231","49614","17896","718","15","15","0","3","4","0","5647","97","169","3","24","11307","4987","24318","888","1020","58","288","24150","9939","8726","317","303","14","69","34930","14954","8845","353","307","18","95","2993","1026","13549","423","519","20","98","3064","987","76299","2515","3225","119","701","28968","11533","26893","878","908","84","438","131147","46221","28158","631","1200","94","267","42447","12653","5594","163","172","15","67","21","7","2760","86","105","4","25","7","2","16740","593","976","16","167","60679","22090","23897","659","769","21","164","7369","2401","23960","818","1098","34","187","13557","4616","16544","683","650","20","149","58269","22152","18019","340","499","39","143","26048","7046","3690","66","121","12","46","1147","517","38491","1311","1771","59","358","30151","18640","9100","360","376","29","118","6293","2757","17588","521","833","15","170","11268","4364","16668","469","764","35","168","24023","9264","2886","84","100","4","37","69","40","19508","496","888","33","153","3916","1299","19314","688","790","34","218","117","58","12203","496","594","19","144","2414","554","4265","134","374","10","41","0","0","3076","93","177","4","35","0","0"
"2021-01-27","589132","18759","24252","1021","589132","662725","249669","28233","1090","1037","50","242","5966","2598","21125","770","1027","34","263","13857","4346","15841","532","659","15","171","2167","514","3946","145","76","9","77","136","28","905","15","36","0","5","9","0","5655","126","190","16","87","249","164","2532","63","93","0","11","12339","4465","2787","58","56","9","27","1680","389","11656","407","505","16","98","18323","7360","18477","536","569","13","109","22844","8789","1282","27","66","4","13","72","23","9228","230","472","10","58","8067","4207","17795","559","668","30","232","49763","17931","721","16","15","0","3","4","0","5664","97","170","3","24","11374","5010","24407","888","1021","58","288","24237","9954","8770","319","305","14","69","35135","14983","8895","353","309","18","95","2997","1028","13605","423","520","20","98","3083","994","76573","2524","3243","118","705","29127","11566","27008","881","910","84","439","131734","46368","28382","633","1204","93","268","42871","12797","5634","163","173","15","67","22","7","2776","87","105","4","25","7","2","16809","593","981","16","167","60873","22113","23978","659","770","21","164","7463","2428","24081","819","1103","35","190","13627","4665","16645","685","651","20","150","58530","22211","18133","340","502","40","144","26311","7078","3709","66","122","12","46","1148","517","38652","1311","1775","59","359","30326","18725","9140","360","379","29","118","6313","2757","17712","522","838","15","170","11332","4376","16753","469","771","35","168","24174","9311","2905","85","100","4","37","69","40","19643","496","890","34","154","3955","1304","19427","688","791","35","219","121","62","12283","496","598","19","144","2420","559","4284","134","374","10","41","0","0","3081","94","178","4","35","0","0"
"2021-01-28","591943","18822","24377","1028","591943","665929","250541","28342","1091","1041","51","243","6019","2630","21211","771","1030","35","264","13908","4359","15913","535","662","14","172","2173","514","3958","145","77","11","79","138","28","910","15","36","0","5","9","0","5707","128","191","17","88","249","164","2555","63","94","0","11","12407","4482","2799","59","56","9","27","1712","393","11724","414","506","16","99","18490","7403","18580","537","569","13","109","23068","8846","1285","27","67","4","13","72","23","9276","231","475","10","58","8119","4217","17860","563","672","31","235","50000","17958","732","16","15","0","3","4","0","5679","97","170","3","24","11462","5051","24497","888","1033","58","288","24339","9971","8829","319","307","14","69","35289","15017","8931","354","309","18","95","3011","1037","13653","426","522","20","98","3113","995","76969","2529","3268","117","706","29270","11598","27106","884","911","85","440","132147","46458","28566","638","1207","95","270","43164","12917","5666","164","173","15","67","22","7","2785","87","106","4","25","7","2","16873","593","985","16","167","61056","22143","24052","661","772","21","165","7504","2433","24184","822","1105","34","190","13678","4698","16788","687","649","22","152","58752","22262","18252","341","508","40","144","26448","7142","3731","66","122","12","46","1159","518","38759","1316","1786","59","359","30436","18776","9174","363","381","30","119","6334","2762","17828","523","846","14","170","11381","4387","16843","471","779","35","168","24340","9356","2926","86","100","4","38","83","41","19722","496","897","34","154","3995","1320","19513","689","797","34","219","121","62","12369","496","600","19","144","2450","571","4306","136","374","10","41","0","0","3090","95","179","4","35","0","0"
"2021-01-29","594805","18866","24500","1030","594805","669310","251447","28452","1093","1052","51","243","6079","2650","21290","773","1031","34","266","13996","4380","15980","535","666","15","173","2181","514","3976","145","77","13","81","140","29","917","15","36","0","5","9","0","5771","128","193","17","88","259","174","2580","64","94","0","11","12524","4527","2817","59","56","9","27","1727","398","11770","416","508","17","100","18570","7419","18676","537","572","12","109","23358","8922","1289","27","67","4","13","72","23","9302","231","476","10","58","8158","4223","17909","563","673","31","235","50115","17963","746","16","15","0","3","4","0","5702","97","171","4","25","11573","5081","24585","889","1039","58","288","24441","9991","8864","323","310","14","69","35426","15054","8993","355","309","17","95","3061","1054","13716","426","522","20","98","3130","999","77280","2532","3286","118","708","29324","11606","27258","889","912","81","441","132806","46616","28709","638","1217","98","272","43524","13026","5700","164","175","15","67","24","8","2789","87","106","4","25","7","2","16937","593","988","16","167","61195","22171","24133","663","774","21","166","7560","2443","24318","826","1110","35","191","13775","4728","16873","689","654","23","153","58945","22311","18400","341","512","40","144","26459","7146","3761","67","125","11","46","1169","519","38917","1319","1796","58","361","30611","18869","9211","363","383","30","119","6361","2769","17959","523","848","14","170","11448","4400","16930","472","786","35","168","24609","9434","2939","87","100","4","38","84","42","19853","499","901","34","155","3997","1321","19596","694","800","34","220","121","62","12480","497","605","19","144","2468","573","4332","136","375","10","41","0","0","3095","95","180","4","35","0","0"
"2021-01-30","596768","18950","24556","1029","596768","671683","251955","28527","1097","1052","51","243","6130","2672","21350","775","1033","35","267","14067","4393","16020","538","669","15","173","2193","515","4007","145","77","13","81","144","29","922","15","36","0","5","9","0","5808","128","194","17","89","260","174","2602","64","95","0","11","12635","4565","2848","59","58","8","27","1736","398","11817","418","509","17","100","18681","7448","18733","543","571","12","109","23456","8949","1299","27","67","4","13","72","23","9346","234","477","10","58","8217","4255","17964","565","675","30","235","50212","17974","754","16","15","0","3","4","0","5707","99","171","4","25","11634","5097","24666","894","1042","58","288","24538","10004","8902","326","310","14","69","35607","15069","9039","357","312","16","95","3075","1056","13745","428","522","20","98","3147","1004","77488","2540","3291","119","709","29412","11629","27406","890","913","81","441","133256","46683","28800","638","1219","98","272","43738","13097","5723","165","177","15","67","24","8","2809","87","106","4","25","7","2","16980","593","994","16","167","61344","22193","24221","667","776","21","166","7633","2475","24392","830","1113","35","191","13810","4747","16923","692","654","23","153","59033","22321","18464","342","513","40","144","26602","7155","3786","69","125","11","46","1173","519","39013","1326","1800","58","361","30669","18881","9241","367","385","30","120","6363","2770","18028","524","848","14","170","11472","4403","16956","472","791","35","168","24632","9441","2945","88","100","4","38","85","43","19904","502","903","34","155","4018","1323","19656","696","801","34","220","125","66","12533","503","606","19","144","2470","574","4345","136","376","10","41","0","0","3099","95","180","4","35","0","0"
"2021-02-01","600191","19056","24695","1024","600191","675263","252942","28673","1099","1062","51","243","6197","2698","21444","780","1035","35","268","14137","4415","16081","538","671","15","173","2197","515","4015","146","77","13","81","145","29","926","15","36","0","5","9","0","5906","128","197","16","89","260","174","2620","66","95","0","11","12819","4623","2855","61","58","7","27","1746","401","11878","421","511","17","101","18826","7473","18849","545","572","12","109","23646","8999","1309","27","67","4","13","72","23","9392","238","479","10","59","8263","4265","18015","567","681","30","235","50328","18004","774","16","15","0","3","4","0","5725","99","175","3","25","11765","5130","24821","895","1044","58","288","24667","10028","8956","331","312","14","70","35899","15106","9097","357","314","18","97","3146","1073","13808","430","524","20","99","3159","1004","77852","2556","3312","120","712","29480","11666","27507","893","914","80","442","133568","46749","28988","643","1229","97","272","44278","13276","5784","166","179","15","67","27","8","2821","88","108","4","25","7","2","17031","594","1002","16","167","61416","22208","24321","670","779","21","166","7686","2488","24515","836","1119","35","191","13934","4810","17047","700","657","23","153","59304","22402","18672","343","513","40","144","26840","7217","3805","70","127","11","47","1191","521","39127","1336","1809","57","363","30775","18928","9314","367","387","30","121","6370","2771","18203","526","851","13","170","11530","4414","17061","474","797","35","169","24864","9512","2969","90","101","3","38","85","43","20101","505","907","34","156","4018","1323","19776","701","807","34","221","126","66","12674","508","612","19","144","2479","578","4369","136","377","10","41","0","0","3110","95","183","4","35","0","0"
"2021-02-02","603155","19086","24810","1028","603155","678954","254009","28798","1102","1069","51","244","6243","2723","21546","781","1040","35","268","14228","4431","16120","538","672","15","173","2228","526","4027","147","77","13","81","153","31","935","15","36","0","5","9","0","6002","128","199","16","89","260","174","2626","67","96","0","11","12951","4660","2863","61","58","7","27","1754","405","11931","424","510","17","101","18908","7490","18921","546","576","12","109","23810","9036","1316","27","67","4","13","72","23","9441","238","481","10","59","8321","4278","18099","567","683","30","235","50465","18025","787","16","15","0","3","4","0","5746","99","178","3","25","11807","5141","24904","895","1048","58","288","24784","10047","9024","332","313","15","71","36095","15148","9165","358","317","16","97","3190","1085","13861","430","526","21","100","3202","1024","78194","2558","3328","121","713","29664","11726","27647","895","919","80","443","134101","46879","29167","644","1234","97","272","44929","13453","5807","167","181","15","67","27","8","2835","88","108","4","25","7","2","17080","594","1015","16","167","61540","22233","24404","673","780","21","166","7704","2493","24639","838","1123","36","192","14044","4851","17165","700","661","23","153","59532","22444","18750","344","513","40","144","26981","7275","3829","70","127","11","47","1202","522","39293","1337","1819","57","364","30917","19010","9373","369","388","31","122","6418","2783","18324","526","856","15","172","11584","4425","17215","474","800","35","169","25064","9637","2980","90","101","3","38","86","43","20209","507","912","33","156","4050","1331","19859","702","810","34","221","125","66","12767","508","613","19","144","2495","581","4389","136","377","10","41","0","0","3117","95","184","4","35","0","0"
"2021-02-03","605765","19121","24908","1035","605765","682519","254862","28912","1102","1070","51","243","6290","2743","21647","785","1044","35","269","14314","4456","16186","542","673","15","173","2231","527","4043","147","77","15","83","158","32","941","15","36","0","5","9","0","6020","128","199","16","89","260","174","2639","67","96","1","12","13035","4683","2879","61","59","7","27","1760","406","11983","425","511","17","101","19023","7527","18989","547","577","12","109","23988","9072","1323","27","67","4","13","72","23","9474","238","481","10","59","8366","4300","18157","567","684","31","236","50602","18047","792","17","15","0","3","4","0","5773","99","180","3","25","11959","5176","24977","895","1053","58","288","24915","10059","9063","332","317","15","71","36301","15165","9221","358","320","16","97","3261","1106","13902","430","531","22","101","3234","1027","78460","2563","3347","121","716","29838","11758","27800","896","923","79","443","134769","47018","29321","653","1236","96","273","45355","13574","5836","167","181","15","67","27","8","2843","88","108","4","25","7","2","17119","595","1023","16","167","61671","22265","24466","673","784","21","166","7735","2499","24740","838","1125","36","192","14103","4860","17236","700","663","23","153","59724","22486","18833","345","513","40","144","27117","7284","3846","70","128","11","47","1211","523","39469","1342","1824","57","366","31084","19106","9407","370","390","31","122","6447","2788","18471","526","858","16","173","11642","4438","17302","474","802","35","169","25174","9695","2987","90","101","3","38","86","43","20367","507","920","35","158","4096","1339","19952","702","814","35","222","125","66","12859","509","617","19","144","2526","587","4404","136","377","10","41","0","0","3126","95","184","4","35","0","0"
"2021-02-04","607200","19135","24992","1034","607200","685892","255820","28953","1104","1074","50","243","6325","2751","21709","786","1048","35","269","14413","4474","16211","542","676","15","173","2242","529","4062","147","77","15","83","162","32","943","15","36","0","5","9","0","6028","128","199","16","89","276","190","2641","67","96","1","12","13135","4707","2884","61","60","6","27","1778","407","12028","425","513","17","101","19117","7554","19003","547","578","12","109","24266","9147","1333","27","67","4","13","72","23","9479","238","482","10","59","8432","4331","18200","567","686","31","236","50798","18075","796","17","15","0","3","4","0","5780","99","180","3","25","12031","5192","25036","898","1057","58","289","25050","10080","9074","332","319","15","71","36472","15188","9249","358","322","16","97","3303","1118","13931","431","532","22","101","3280","1033","78621","2565","3368","120","716","29932","11782","27873","897","922","80","444","135263","47143","29391","651","1240","96","272","45657","13656","5861","167","182","15","67","28","8","2847","88","108","4","25","7","2","17158","597","1025","17","169","61752","22290","24533","673","788","21","166","7850","2517","24775","838","1128","36","192","14204","4872","17272","700","667","24","154","59939","22529","18903","345","513","40","144","27195","7347","3850","70","130","10","47","1225","523","39552","1342","1829","57","366","31236","19226","9430","370","390","31","122","6476","2794","18543","526","862","16","173","11707","4458","17342","474","803","35","169","25359","9788","2989","90","101","3","38","86","43","20440","507","924","35","158","4115","1349","20025","703","815","35","222","125","66","12920","511","620","19","144","2571","596","4407","137","376","10","41","0","0","3128","95","184","4","35","0","0"
"2021-02-05","610872","19265","25120","1035","610872","689398","256657","29199","1114","1082","50","245","6372","2761","21810","789","1054","36","270","14455","4490","16322","546","680","15","173","2248","531","4086","148","78","17","85","165","32","946","15","36","0","5","9","0","6107","130","199","16","89","276","190","2689","67","97","1","12","13245","4732","2896","61","61","6","27","1787","408","12107","425","518","17","101","19305","7603","19110","551","580","12","109","24453","9193","1341","27","67","4","13","72","23","9551","240","482","10","59","8457","4338","18283","571","691","32","238","50923","18095","811","17","15","0","3","4","0","5802","100","180","3","25","12087","5206","25158","902","1062","58","291","25186","10103","9116","333","320","15","71","36683","15212","9299","362","328","16","97","3358","1127","13993","436","533","22","101","3302","1037","78968","2581","3387","118","719","30033","11806","28049","901","923","81","445","135912","47304","29617","662","1248","97","276","46201","13819","5893","167","182","15","67","28","8","2857","88","109","4","25","7","2","17236","602","1035","17","169","61842","22302","24647","677","789","21","168","7896","2524","24893","842","1133","35","192","14284","4889","17390","705","671","24","154","60085","22542","19054","348","516","39","145","27328","7381","3860","70","130","10","47","1244","524","39799","1351","1834","57","366","31429","19317","9466","370","392","31","122","6492","2797","18692","532","865","16","173","11765","4468","17505","478","810","34","171","25528","9834","3001","90","103","3","38","86","43","20604","512","925","36","159","4116","1350","20118","708","820","34","222","125","66","13011","512","624","19","144","2610","600","4447","139","377","10","41","0","0","3139","96","184","4","35","0","0"
"2021-02-06","612668","19322","25216","1034","612668","691697","257199","29286","1122","1083","50","246","6427","2774","21874","791","1056","36","270","14550","4502","16372","548","682","15","174","2263","533","4104","148","78","17","85","165","32","949","15","36","0","5","9","0","6141","131","199","16","89","295","207","2725","67","97","1","12","13363","4768","2907","61","61","6","27","1806","413","12142","427","518","18","102","19352","7615","19173","552","581","12","109","24608","9230","1346","27","67","4","13","73","23","9570","241","484","9","59","8523","4348","18338","571","696","33","239","51054","18113","818","19","15","0","3","4","0","5816","100","181","2","25","12164","5257","25231","902","1066","58","291","25269","10127","9143","335","321","15","71","36904","15236","9350","362","328","16","97","3380","1131","14019","436","535","22","101","3331","1045","79132","2593","3407","118","721","30104","11817","28190","903","924","82","445","136262","47401","29698","661","1252","96","276","46521","13891","5926","168","182","14","67","28","8","2869","88","109","4","25","7","2","17265","603","1041","17","169","61926","22323","24710","678","790","21","168","7974","2541","24929","847","1141","35","192","14314","4893","17477","707","674","24","154","60118","22545","19092","348","520","39","145","27387","7381","3882","70","130","10","47","1246","525","39910","1353","1838","57","366","31476","19341","9492","372","393","31","122","6521","2804","18753","534","867","16","173","11768","4468","17531","478","814","34","171","25552","9840","3008","90","103","3","38","87","44","20664","517","931","35","159","4116","1350","20166","708","826","35","223","130","71","13060","514","625","19","145","2620","600","4466","139","378","10","41","0","0","3144","96","187","4","35","0","0"
"2021-02-07","613690","19335","25258","1040","613690","692707","257437","29325","1124","1086","50","247","6434","2776","21893","792","1059","36","271","14556","4502","16391","548","683","16","175","2263","533","4105","148","78","17","85","165","32","950","15","36","0","5","9","0","6143","131","199","16","89","295","207","2730","67","97","1","12","13407","4779","2910","61","61","6","27","1806","413","12174","427","519","18","102","19419","7638","19201","552","582","12","109","24632","9233","1353","27","69","4","13","73","23","9579","241","485","9","60","8523","4348","18360","571","697","33","239","51073","18121","818","19","15","0","3","4","0","5842","100","181","2","25","12173","5258","25265","902","1067","59","292","25315","10135","9160","335","322","15","71","37007","15238","9380","362","329","16","97","3401","1138","14040","437","535","22","101","3331","1045","79216","2594","3412","119","723","30141","11821","28248","904","925","82","445","136414","47443","29764","663","1253","98","279","46733","13947","5949","168","182","14","67","28","8","2876","88","109","4","25","7","2","17286","603","1045","17","169","61962","22323","24752","679","792","21","169","8003","2543","24944","848","1140","35","193","14346","4899","17498","707","676","24","154","60196","22580","19153","348","520","39","145","27412","7381","3886","71","130","10","47","1250","528","39958","1353","1841","57","366","31489","19353","9510","372","395","31","122","6521","2804","18830","534","869","16","173","11805","4480","17538","479","814","34","171","25552","9840","3010","90","103","3","38","87","44","20736","518","934","35","159","4116","1350","20208","708","826","35","223","131","72","13095","514","626","19","145","2628","600","4469","139","378","10","41","0","0","3145","96","188","5","36","0","0"
"2021-02-08","615162","19420","25328","1046","615162","695049","257962","29420","1133","1086","50","249","6503","2796","21923","796","1063","37","274","14601","4519","16425","549","684","16","175","2263","533","4106","149","78","18","86","167","32","953","15","36","1","6","9","0","6158","131","199","16","89","295","207","2741","67","99","1","12","13470","4791","2926","62","61","6","27","1808","413","12208","427","520","18","102","19486","7665","19284","552","582","12","110","24876","9277","1354","27","69","4","13","73","23","9623","242","485","8","60","8563","4359","18377","571","700","33","239","51179","18135","824","19","15","0","3","4","0","5850","100","181","2","25","12235","5266","25334","907","1066","60","293","25383","10151","9190","337","325","14","71","37203","15268","9420","363","329","16","97","3411","1142","14058","439","536","22","101","3350","1047","79367","2606","3426","120","726","30191","11829","28309","911","927","84","450","136670","47506","29826","666","1256","98","279","46867","13973","5955","170","182","14","67","28","8","2885","89","109","4","25","7","2","17309","606","1045","17","169","61998","22331","24788","682","794","21","169","8036","2545","25003","852","1145","35","193","14421","4928","17556","711","678","24","154","60447","22623","19201","349","521","40","146","27504","7390","3893","72","129","10","47","1251","528","40011","1357","1846","56","366","31606","19423","9532","373","398","31","122","6549","2807","18898","536","870","17","174","11838","4487","17592","481","823","34","172","25749","9876","3018","91","103","3","38","88","45","20816","521","937","35","159","4155","1363","20255","710","831","35","223","131","72","13148","516","627","19","145","2634","602","4480","139","379","10","41","0","0","3146","96","188","5","36","0","0"
"2021-02-09","617583","19480","25441","1048","617583","698686","258858","29525","1135","1092","50","249","6557","2810","21996","799","1069","35","275","14678","4533","16474","549","688","16","175","2286","536","4124","149","78","18","86","169","32","955","15","36","1","6","9","0","6212","131","202","17","90","295","207","2745","67","100","1","12","13557","4816","2941","62","61","6","27","1832","416","12254","430","520","18","103","19582","7681","19352","555","583","12","111","25160","9354","1360","27","69","4","13","73","23","9660","243","485","8","60","8601","4373","18434","572","704","34","240","51317","18164","830","19","15","0","3","4","0","5873","100","182","2","25","12319","5297","25410","911","1068","60","293","25460","10164","9253","337","326","14","71","37422","15294","9467","365","329","16","97","3440","1148","14123","439","539","22","101","3403","1065","79614","2616","3444","120","730","30393","11889","28473","915","928","85","453","137243","47636","29974","665","1261","99","280","47354","14167","5975","170","184","14","67","28","8","2888","89","109","4","25","7","2","17352","608","1048","17","169","62111","22362","24864","683","799","22","170","8102","2560","25150","856","1156","34","194","14530","4954","17640","712","680","24","154","60626","22650","19287","351","527","40","146","27839","7422","3908","73","129","10","47","1261","529","40191","1363","1852","56","369","31719","19481","9564","373","400","31","122","6556","2807","18967","537","874","17","174","11888","4494","17642","481","825","35","173","25817","9892","3031","91","103","3","38","91","46","20889","523","939","35","159","4180","1370","20318","714","833","35","223","131","72","13202","518","631","18","145","2646","604","4517","141","385","10","41","0","0","3149","96","188","5","36","0","0"
"2021-02-10","618840","19491","25496","1054","618840","701797","259635","29584","1136","1095","50","249","6610","2823","22023","799","1076","35","275","14722","4552","16515","549","690","17","176","2300","536","4137","149","78","18","86","170","32","959","15","36","1","6","9","0","6213","131","202","17","90","295","207","2755","67","101","1","12","13640","4842","2952","62","61","6","27","1859","424","12278","431","520","19","104","19710","7708","19382","556","584","12","111","25332","9406","1364","27","69","4","13","73","23","9673","244","486","8","60","8634","4384","18472","572","705","34","240","51451","18188","830","20","16","0","3","4","0","5884","100","182","2","25","12386","5309","25466","911","1068","60","293","25572","10179","9273","338","326","14","71","37555","15313","9495","365","329","16","97","3491","1160","14144","440","538","22","101","3429","1069","79741","2616","3456","120","730","30542","11912","28539","916","931","86","454","137723","47764","30046","664","1260","100","281","47635","14240","5986","170","184","14","67","28","8","2894","89","109","4","25","7","2","17381","609","1050","17","169","62304","22429","24901","683","800","23","171","8153","2573","25204","856","1160","34","194","14634","4985","17699","712","680","24","154","60678","22660","19322","352","532","40","146","28164","7438","3912","73","129","10","47","1262","529","40281","1363","1854","57","370","31921","19613","9579","373","401","31","122","6604","2812","19007","537","879","17","174","11939","4506","17679","481","828","35","173","25897","9911","3033","91","103","3","38","90","46","20946","523","939","35","159","4196","1375","20373","715","834","35","223","131","72","13234","518","632","18","145","2647","605","4528","142","385","10","42","0","0","3156","96","188","5","36","0","0"
